projectID,country,location_master,company_master,articleID
IRL-08689-08814,IRL,Monart East,Engie Developments Ireland Limited,['1820103']
GRC-02273-02218,GRC,Agkistro,Engie EPS,"['2400294', '1500243']"
BEL-04409-08815,BEL,Doel,Engie Electrabel,['3200769']
BEL-08686-08815,BEL,Tihange,Engie Electrabel,['3200769']
BEL-00480-08816,BEL,Hoboken,Engie Fabricom,['1900935']
BEL-08679-08816,BEL,Lommel,Engie Fabricom,['1703313']
BEL-08237-08816,BEL,Norther offshore wind farm,Engie Fabricom,['1300431']
FRA-07293-07755,FRA,Colmar,Engie Green,"['2200155', '2200270']"
FRA-07294-07755,FRA,Laqueuille,Engie Green,"['1709101', '1708701']"
FRA-07295-07755,FRA,Provence-Alpes-Côte d´Azur,Engie Green,['1702401']
FRA-01031-07755,FRA,Sochaux,Engie Green,['1704365']
FRA-07296-07755,FRA,Villers-Cotterêts,Engie Green,['1702445']
FRA-07292-07755,FRA,Volgelsheim,Engie Green,"['2200155', '2200270']"
ITA-06760-07421,ITA,Nuoro,Engie Rinnovabili Sardegna Srl,['1706693']
ROU-08690-08817,ROU,Călărași,Engie Romania,['1707434']
FRA-07193-07756,FRA,Champs-sur-Marne,Engie Réseaux,['3001438']
FRA-03394-01628,FRA,Provence,Engie SA,['2400157']
POL-08408-08818,POL,Jarogniew-Moltowo,Engie Zielona Energia,['2105922']
EST-08469-08819,EST,Roosna-Alliku,Engineering Bureau STEIGER,['3000637']
ITA-03684-07422,ITA,Puglia,Engineering Ingegneria Informatica,['1818379']
GBR-08691-08820,GBR,Bordesley Green Campus,Enginius,['2404641']
ESP-02171-04970,ESP,La Robla,Engás Renovable,['2402470']
ITA-06764-02220,ITA,Assemini,Eni,"['1707176', '2900045', '1808105', '1702832', '1708844', '1707479']"
GBR-05562-02220,GBR,Bacton,Eni,['1200518']
GBR-00109-02220,GBR,Blyth,Eni,['1903397']
ITA-06849-02220,ITA,Conti Vecchi,Eni,['1708844']
GBR-02202-02220,GBR,Dogger Bank,Eni,"['2603996', '1300610', '1903727', '2601977', '1904821', '1302934']"
GBR-08692-02220,GBR,Dogger Bank C,Eni,"['1400922', '2603400']"
ITA-02262-02220,ITA,Eni refineries,Eni,['1500384']
ITA-05944-02220,ITA,Gela,Eni,"['1500975', '1501423']"
ITA-02275-02220,ITA,"Mestre, Venice",Eni,['1500201']
ITA-06850-02220,ITA,Porto Torres,Eni,['1808105']
ITA-02344-02220,ITA,Rome,Eni,['1700621']
ITA-01490-02220,ITA,Sardinia,Eni,['1700621']
ITA-06813-02220,ITA,Sassari,Eni,['1707479']
ITA-03952-02220,ITA,Taranto,Eni,"['1500975', '1501423']"
GBR-04475-02220,GBR,UK waters,Eni,['2402282']
ITA-03488-02220,ITA,near Eni refineries,Eni,['2400318']
ITA-03950-07423,ITA,Brindisi,Eni New Energy SpA,['1704491']
ITA-02382-07342,ITA,North Sea,Eni Plenitude,['1905022']
GBR-04533-02221,GBR,North West,Eni UK,['2401099']
GBR-02276-02221,GBR,North West England,Eni UK,"['1500206', '1604133', '1704181']"
ITA-03030-07424,ITA,Apulia,Enia Solaris,['1817101']
HUN-08693-08821,HUN,ACDC,Enlight,['1804171']
SWE-08694-08821,SWE,Björnberget,Enlight,['2105673']
SWE-04109-08821,SWE,Southern Sweden,Enlight,['2104239']
SWE-08695-01629,SWE,Bjornberget,Enlight Renewable Energy,['2105938']
ESP-01830-01629,ESP,Cuenca,Enlight Renewable Energy,"['2604453', '2504649', '2603263']"
ESP-07297-01629,ESP,Gecama,Enlight Renewable Energy,['2105336']
HUN-08696-01629,HUN,Western Hungary,Enlight Renewable Energy,['1701588']
HRV-08697-08822,HRV,Babina Greda,Enna group,['3000078']
GBR-08698-08823,GBR,Queen Elizabeth II reservoir,Ennoviga Solar,['1809219']
GBR-08301-08823,GBR,Walton-on-Thames,Ennoviga Solar,['2201399']
DEU-08699-08824,DEU,Hohenmölsen,Eno Energy,['2100459']
DEU-08700-08824,DEU,Plauerhagen 2,Eno Energy,['2100459']
DEU-08701-08824,DEU,Schönermark,Eno Energy,['2100459']
DEU-08702-08824,DEU,Wipperdorf,Eno Energy,['2100459']
FRA-07194-07757,FRA,Chaunoy,Enogia,['3000768']
ISL-04772-07757,ISL,Reykjanes,Enogia,['3000768']
FRA-07298-07757,FRA,Soultz-sous-Forêts,Enogia,['3000768']
LUX-08011-08825,LUX,Differdange,Enovos,['1701652']
DEU-08703-08826,DEU,Kenn,Enovos Group,['1816516']
DEU-00094-08827,DEU,Berlin,Enovos Renewables O & M GmbH,"['1707938', '2800329', '1706854', '2800691', '2800211']"
DEU-00755-02222,DEU,Munich,Enphase,['1707456']
ROU-06275-02222,ROU,Timișoara,Enphase,"['1806095', '1604002']"
ESP-07299-07758,ESP,El Cabril,Enresa,['3202533']
ESP-04307-07758,ESP,Guadalajara,Enresa,['3202058']
GBR-00109-08828,GBR,Blyth,Enshore Subsea,['1906521']
GBR-08704-08828,GBR,Port of Blyth,Enshore Subsea,['1903360']
DEU-00431-08829,DEU,Hamburg,Ensibo,['1705101']
GBR-08705-08830,GBR,Anglesey,Enso Energy,['2202087']
GBR-08268-08830,GBR,Larks Green,Enso Energy,"['2203889', '1400431']"
GBR-08288-08830,GBR,South Gloucestershire,Enso Energy,['2203829']
HRV-07888-08831,HRV,Ernestinovo,Ensolx,['3001505']
HRV-08706-08831,HRV,Merhatovec,Ensolx,['3001505']
ESP-07300-07759,ESP,Ribera Baja,Ente Vasco de la Energia,['1706823']
DEU-02287-08832,DEU,Freiburg,Entech Solar,['1807597']
IRL-01779-08833,IRL,Irish coast,Enterprize Energy,['1904695']
DEU-00755-08834,DEU,Munich,Entrix,['2900644']
ESP-07301-07760,ESP,Juzbado,Enusa,['3201061']
GBR-08707-08835,GBR,Ayrshire,Enva,['2107348']
